Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-ul9c,checkpoint-yhhe,checkpoint-43k7,branch-r1a2,checkpoint-6g2b,Prevalence ranking object-2 Generalised anxiety disorder (GAD),Prevalence ranking object-2 Obsessive compulsive disorder (OCD) ,Prevalence ranking object-2 Specific phobia,Prevalence ranking object-2 Social phobia/social anxiety disorder,Prevalence ranking object-2 Panic disorder,Prevalence ranking object-2 Post-traumatic stress disorder (PTSD),Prevalence ranking object-2 Body dysmorphic disorder (BDD),Prevalence ranking object-2 Major depressive disorder (depression)
1,1746524474850,06/05/2025 09:41:14,1746528074850,1,06/05/2025 11:41:14,212748,1,questionnaire-gp33,,45890926,wtas11ec,13354125,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1232x568,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Social phobia/social anxiety disorder,Specific phobia,Panic disorder,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD),Obsessive compulsive disorder (OCD) 
1,1746539866982,06/05/2025 13:57:46,1746543466982,1,06/05/2025 15:57:46,212748,1,questionnaire-gp33,,45900734,z867aweb,13356534,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Specific phobia,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Panic disorder,Body dysmorphic disorder (BDD)
1,1746560874128,06/05/2025 19:47:54,1746564474128,1,06/05/2025 21:47:54,212748,1,questionnaire-gp33,,45911611,pzgblw47,13359973,,complete,,,mobile,undefined K,Android 10,Chrome 135.0.0.0,412x892,411x756,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Social phobia/social anxiety disorder,Panic disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Specific phobia,Post-traumatic stress disorder (PTSD)
1,1746614571863,07/05/2025 10:42:51,1746618171863,1,07/05/2025 12:42:51,212748,1,questionnaire-gp33,,45926859,a0tp49ps,13362431,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Major depressive disorder (depression),Post-traumatic stress disorder (PTSD),Generalised anxiety disorder (GAD),Obsessive compulsive disorder (OCD) ,Panic disorder,Social phobia/social anxiety disorder,Body dysmorphic disorder (BDD),Specific phobia
1,1746618873155,07/05/2025 11:54:33,1746622473155,1,07/05/2025 13:54:33,212748,1,questionnaire-gp33,,45932762,2mvndtqe,13364921,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD female - BDD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Social phobia/social anxiety disorder,Post-traumatic stress disorder (PTSD),Panic disorder,Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Specific phobia
1,1746619631807,07/05/2025 12:07:11,1746623231807,1,07/05/2025 14:07:11,212748,1,questionnaire-gp33,,45934372,ebodnz27,13365354,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1360x768,1352x608,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Major depressive disorder (depression),Specific phobia,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
1,1746702240476,08/05/2025 11:04:00,1746705840476,1,08/05/2025 13:04:00,212748,1,questionnaire-gp33,,45982712,wx9vy8sv,13376447,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1536x864,1528x712,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Post-traumatic stress disorder (PTSD),Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Specific phobia,Body dysmorphic disorder (BDD)
1,1747136768264,13/05/2025 11:46:08,1747140368264,1,13/05/2025 13:46:08,212748,1,questionnaire-gp33,,46126467,rqugorwv,13409814,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1920x1080,1912x928,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD male - OCD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Post-traumatic stress disorder (PTSD),Panic disorder,Specific phobia,Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD)
1,1747149718440,13/05/2025 15:21:58,1747153318440,1,13/05/2025 17:21:58,212748,1,questionnaire-gp33,,46137516,ohpnp488,13413045,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1920x1080,1912x920,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,BDD female - OCD female,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Social phobia/social anxiety disorder,Panic disorder,Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Body dysmorphic disorder (BDD),Major depressive disorder (depression)
1,1747209783454,14/05/2025 08:03:03,1747213383454,1,14/05/2025 10:03:03,212748,1,questionnaire-gp33,,46158839,ey6thplr,13417234,,live,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1920x1080,1912x962,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Specific phobia,Post-traumatic stress disorder (PTSD),Obsessive compulsive disorder (OCD) ,Panic disorder,Body dysmorphic disorder (BDD)
1,1747254139956,14/05/2025 20:22:19,1747257739956,1,14/05/2025 22:22:19,212748,1,questionnaire-gp33,,46191898,foyzb4nl,13424591,,complete,,,mobile,undefined K,Android 10,Chrome 136.0.0.0,320x712,320x581,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Social phobia/social anxiety disorder,Generalised anxiety disorder (GAD),Panic disorder,Specific phobia,Body dysmorphic disorder (BDD),Major depressive disorder (depression),Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD)
1,1747296056310,15/05/2025 08:00:56,1747299656310,1,15/05/2025 10:00:56,212748,1,questionnaire-gp33,,46197723,zxauqoqn,13426226,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 136.0.0.0,1280x720,1272x560,Completed prevalence - clicked onto thanks and debrief,,0,Prevalence,8,OCD male - BDD male,Demographics completed,2x vignettes completed,Clinician YES,Completed prevalence - clicked onto thanks and debrief,Generalised anxiety disorder (GAD),Major depressive disorder (depression),Specific phobia,Social phobia/social anxiety disorder,Panic disorder,Obsessive compulsive disorder (OCD) ,Post-traumatic stress disorder (PTSD),Body dysmorphic disorder (BDD)
END OF FILE
