Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
4,1695851637721,27/09/2023 21:53:57,1695830037721,-6,27/09/2023 09:53:57,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,8,63750,94125,94156.25,63750,94125,94156.25,1,63750,30406.25,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695851637721,27/09/2023 21:53:57,1695830037721,-6,27/09/2023 09:53:57,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,4,83531.25,94125,94156.25,83531.25,94125,94156.25,1,83531.25,10625,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695851669876,27/09/2023 21:54:29,1695830069876,-6,27/09/2023 09:54:29,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,32197.5,32187.5,32197.5,32197.5,32187.5,32197.5,1,32197.5,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695851669880,27/09/2023 21:54:29,1695830069880,-6,27/09/2023 09:54:29,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,15968.75,32187.5,32201.5,15968.75,32187.5,32201.5,1,15968.75,16232.75,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695851669881,27/09/2023 21:54:29,1695830069881,-6,27/09/2023 09:54:29,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,2,23000,32187.5,32201.5,23000,32187.5,32201.5,1,23000,9201.5,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695851669881,27/09/2023 21:54:29,1695830069881,-6,27/09/2023 09:54:29,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,2,30625,32187.5,32202.5,30625,32187.5,32202.5,1,30625,1577.5,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695851678971,27/09/2023 21:54:38,1695830078971,-6,27/09/2023 09:54:38,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,9104,9093.75,9104,9104,9093.75,9104,1,9104,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695851678971,27/09/2023 21:54:38,1695830078971,-6,27/09/2023 09:54:38,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,2,3343.75,9093.75,9105,3343.75,9093.75,9105,1,3343.75,5761.25,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695851678971,27/09/2023 21:54:38,1695830078971,-6,27/09/2023 09:54:38,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,3,7031.25,9093.75,9105,7031.25,9093.75,9105,1,7031.25,2073.75,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695851678972,27/09/2023 21:54:38,1695830078972,-6,27/09/2023 09:54:38,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,3,7687.5,9093.75,9106,7687.5,9093.75,9106,1,7687.5,1418.5,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695851678975,27/09/2023 21:54:38,1695830078975,-6,27/09/2023 09:54:38,144636,5,task-gjqt,,31908056,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695848111054,27/09/2023 20:55:11,1695830111054,-5,27/09/2023 10:55:11,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695848113958,27/09/2023 20:55:13,1695830113958,-5,27/09/2023 10:55:13,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,2915.6329999996274,2905.3179999999998,2915.6329999996274,2915.6329999996274,2905.3179999999998,2915.6329999996274,1,2915.6329999996274,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695848113959,27/09/2023 20:55:13,1695830113959,-5,27/09/2023 10:55:13,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,1387.002,2905.3179999999998,2917.732999999255,1387.002,2905.3179999999998,2917.732999999255,1,1387.002,1530.730999999255,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695848113960,27/09/2023 20:55:13,1695830113960,-5,27/09/2023 10:55:13,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,1880.0189999999998,2905.3179999999998,2918.232999999255,1880.0189999999998,2905.3179999999998,2918.232999999255,1,1880.0189999999998,1038.213999999255,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695848113960,27/09/2023 20:55:13,1695830113960,-5,27/09/2023 10:55:13,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,2292.22,2905.3179999999998,2918.732999999255,2292.22,2905.3179999999998,2918.732999999255,1,2292.22,626.512999999255,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695848117612,27/09/2023 20:55:17,1695830117612,-5,27/09/2023 10:55:17,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,3665.5149999988826,3656.6820000000007,3665.5149999988826,3665.5149999988826,3656.6820000000007,3665.5149999988826,1,3665.5149999988826,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695848117613,27/09/2023 20:55:17,1695830117613,-5,27/09/2023 10:55:17,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,1927.379,3656.6820000000007,3665.914999999255,1927.379,3656.6820000000007,3665.914999999255,1,1927.379,1738.5359999992552,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695848117613,27/09/2023 20:55:17,1695830117613,-5,27/09/2023 10:55:17,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,2472.24,3656.6820000000007,3666.3149999996276,2472.24,3656.6820000000007,3666.3149999996276,1,2472.24,1194.0749999996278,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695848117614,27/09/2023 20:55:17,1695830117614,-5,27/09/2023 10:55:17,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,5,2982.4080000000004,3656.6820000000007,3666.914999999255,2982.4080000000004,3656.6820000000007,3666.914999999255,1,2982.4080000000004,684.5069999992547,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695848121844,27/09/2023 20:55:21,1695830121844,-5,27/09/2023 10:55:21,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,4240.332999998882,4226.983,4240.332999998882,4240.332999998882,4226.983,4240.332999998882,1,4240.332999998882,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695848121848,27/09/2023 20:55:21,1695830121848,-5,27/09/2023 10:55:21,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,1439.8499999999985,4226.983,4243.649000000001,1439.8499999999985,4226.983,4243.649000000001,1,1439.8499999999985,2803.7990000000027,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695848121849,27/09/2023 20:55:21,1695830121849,-5,27/09/2023 10:55:21,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,4,3373.307999999999,4226.983,4243.649000000001,3373.307999999999,4226.983,4243.649000000001,1,3373.307999999999,870.3410000000022,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695848121849,27/09/2023 20:55:21,1695830121849,-5,27/09/2023 10:55:21,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,5,2495.376,4226.983,4243.649000000001,2495.376,4226.983,4243.649000000001,1,2495.376,1748.273000000001,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695848121851,27/09/2023 20:55:21,1695830121851,-5,27/09/2023 10:55:21,144636,5,task-gjqt,,31908206,A3C6TJDUSBLFCX,9436155,,complete,vlmsxe,3634BBTX0UTGN6QPP545ZAFGMMLIFO,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x651,,,0,BIQ (Charlotte),3,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844559028,27/09/2023 19:55:59,1695830159028,-4,27/09/2023 11:55:59,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844590972,27/09/2023 19:56:30,1695830190972,-4,27/09/2023 11:56:30,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,31952.790000000008,31936.124000000003,31952.790000000008,31952.790000000008,31936.124000000003,31952.790000000008,1,31952.790000000008,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695844590975,27/09/2023 19:56:30,1695830190975,-4,27/09/2023 11:56:30,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,20993.591,31936.124000000003,31952.790000000008,20993.591,31936.124000000003,31952.790000000008,1,20993.591,10959.199000000008,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695844590975,27/09/2023 19:56:30,1695830190975,-4,27/09/2023 11:56:30,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,21518.350000000002,31936.124000000003,31952.790000000008,21518.350000000002,31936.124000000003,31952.790000000008,1,21518.350000000002,10434.440000000006,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695844590975,27/09/2023 19:56:30,1695830190975,-4,27/09/2023 11:56:30,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,3,26543.699,31936.124000000003,31952.790000000008,26543.699,31936.124000000003,31952.790000000008,1,26543.699,5409.091000000008,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695844606241,27/09/2023 19:56:46,1695830206241,-4,27/09/2023 11:56:46,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,15287.1900002861,15281.843,15287.1900002861,15287.1900002861,15281.843,15287.1900002861,1,15287.1900002861,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695844606243,27/09/2023 19:56:46,1695830206243,-4,27/09/2023 11:56:46,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,4169.165000000001,15281.843,15289.489999999998,4169.165000000001,15281.843,15289.489999999998,1,4169.165000000001,11120.324999999997,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695844606243,27/09/2023 19:56:46,1695830206243,-4,27/09/2023 11:56:46,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,7594.746999999996,15281.843,15289.989999999998,7594.746999999996,15281.843,15289.989999999998,1,7594.746999999996,7695.243000000002,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
9,1695844606244,27/09/2023 19:56:46,1695830206244,-4,27/09/2023 11:56:46,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,11604.169999999998,15281.843,15290.390000095365,11604.169999999998,15281.843,15290.390000095365,1,11604.169999999998,3686.220000095367,0,,Rating Scale,Rating Scale,16,object-86,BIQ,
10,1695844613456,27/09/2023 19:56:53,1695830213456,-4,27/09/2023 11:56:53,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,continue,,7221.146999999997,7211.320999999996,7221.146999999997,7221.146999999997,7211.320999999996,7221.146999999997,1,7221.146999999997,0,0,,Click To Continue,Continue Button,22,object-73,BIQ,
11,1695844613457,27/09/2023 19:56:53,1695830213457,-4,27/09/2023 11:56:53,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,3,1893.0149999999994,7211.320999999996,7221.747000381467,1893.0149999999994,7211.320999999996,7221.747000381467,1,1893.0149999999994,5328.7320003814675,0,,Rating Scale,Rating Scale,2,object-53,BIQ,
12,1695844613457,27/09/2023 19:56:53,1695830213457,-4,27/09/2023 11:56:53,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,6,4376.354999999996,7211.320999999996,7222.247000381467,4376.354999999996,7211.320999999996,7222.247000381467,1,4376.354999999996,2845.892000381471,0,,Rating Scale,Rating Scale,9,object-60,BIQ,
13,1695844613458,27/09/2023 19:56:53,1695830213458,-4,27/09/2023 11:56:53,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,BIQ,Screen 3,iz3the,3,response,7,6687.103999999999,7211.320999999996,7222.747000381467,6687.103999999999,7211.320999999996,7222.747000381467,1,6687.103999999999,535.6430003814676,0,,Rating Scale,Rating Scale,16,object-67,BIQ,
14,1695844613463,27/09/2023 19:56:53,1695830213463,-4,27/09/2023 11:56:53,144636,5,task-gjqt,,31908248,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844652269,27/09/2023 19:57:32,1695830252269,-4,27/09/2023 11:57:32,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844675816,27/09/2023 19:57:55,1695830275816,-4,27/09/2023 11:57:55,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,continue,,23560.562,23543.896,23560.562,23560.562,23543.896,23560.562,1,23560.562,0,0,,Click To Continue,Continue Button,23,object-48,BIQ,
3,1695844675818,27/09/2023 19:57:55,1695830275818,-4,27/09/2023 11:57:55,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,6,18876.364,23543.896,23560.562,18876.364,23543.896,23560.562,1,18876.364,4684.198,0,,Rating Scale,Rating Scale,3,object-5,BIQ,
4,1695844675819,27/09/2023 19:57:55,1695830275819,-4,27/09/2023 11:57:55,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,5,19557.884000000002,23543.896,23560.562,19557.884000000002,23543.896,23560.562,1,19557.884000000002,4002.678,0,,Rating Scale,Rating Scale,10,object-18,BIQ,
5,1695844675819,27/09/2023 19:57:55,1695830275819,-4,27/09/2023 11:57:55,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 1,9dh6eq,1,response,3,20173.007,23543.896,23560.562,20173.007,23543.896,23560.562,1,20173.007,3387.5550000000003,0,,Rating Scale,Rating Scale,17,object-80,BIQ,
6,1695844683760,27/09/2023 19:58:03,1695830283760,-4,27/09/2023 11:58:03,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,continue,,7965.616000095368,7959.228000000003,7965.616000095368,7965.616000095368,7959.228000000003,7965.616000095368,1,7965.616000095368,0,0,,Click To Continue,Continue Button,22,object-50,BIQ,
7,1695844683761,27/09/2023 19:58:03,1695830283761,-4,27/09/2023 11:58:03,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,6,3703.3820000000014,7959.228000000003,7966.416000286103,3703.3820000000014,7959.228000000003,7966.416000286103,1,3703.3820000000014,4263.034000286101,0,,Rating Scale,Rating Scale,2,object-259,BIQ,
8,1695844683761,27/09/2023 19:58:03,1695830283761,-4,27/09/2023 11:58:03,144636,5,task-gjqt,,31908322,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,BIQ (Charlotte),3,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,BIQ,Screen 2,o21mwi,2,response,4,5356.585999999999,7959.228000000003,7966.916000286103,5356.585999999999,7959.228000000003,7966.916000286103,1,5356.585999999999,2610.3300002861033,0,,Rating Scale,Rating Scale,9,object-36,BIQ,
