id,item_0,item_1,choice,winner,rt,order,null_resp
10301,7,11,1.0,11.0,14563.0,4.0,0
10301,7,12,0.0,7.0,6628.0,90.0,0
10301,7,13,0.0,7.0,4518.0,38.0,0
10301,7,14,1.0,14.0,6884.0,29.0,0
10301,8,9,1.0,9.0,304708.0,56.0,0
10301,8,10,1.0,10.0,6107.0,60.0,0
10301,8,11,1.0,11.0,5291.0,41.0,0
10301,8,12,0.0,8.0,10514.0,76.0,0
10301,8,13,0.0,8.0,12891.0,48.0,0
10301,8,14,1.0,14.0,13246.0,86.0,0
10301,9,10,0.0,9.0,8038.0,39.0,0
10301,9,11,1.0,11.0,3638.0,21.0,0
10301,9,12,0.0,9.0,6913.0,26.0,0
10301,9,13,0.0,9.0,2834.0,42.0,0
10301,9,14,1.0,14.0,20103.0,67.0,0
10301,10,11,1.0,11.0,13856.0,10.0,0
10301,10,12,0.0,10.0,3381.0,78.0,0
10301,10,13,0.0,10.0,5559.0,50.0,0
10301,10,14,1.0,14.0,6457.0,72.0,0
10301,11,12,0.0,11.0,69600.0,68.0,0
10301,11,13,0.0,11.0,13950.0,85.0,0
10301,11,14,1.0,14.0,10233.0,49.0,0
10301,12,13,1.0,13.0,6869.0,47.0,0
10301,12,14,1.0,14.0,11033.0,62.0,0
10301,13,14,1.0,14.0,3266.0,77.0,0
10302,1,2,1.0,2.0,1204.0,80.0,0
10302,1,3,1.0,3.0,1684.0,22.0,0
10302,1,4,0.0,1.0,1281.0,47.0,0
10302,1,5,1.0,5.0,5473.0,9.0,0
10302,1,6,1.0,6.0,2719.0,1.0,0
10302,1,7,1.0,7.0,1400.0,83.0,0
10302,1,8,1.0,8.0,1345.0,84.0,0
10302,1,9,1.0,9.0,1372.0,74.0,0
10302,1,10,1.0,10.0,2951.0,46.0,0
10302,1,11,1.0,11.0,1392.0,90.0,0
10302,1,12,1.0,12.0,1635.0,41.0,0
10302,1,13,1.0,13.0,6248.0,8.0,0
10302,1,14,1.0,14.0,1168.0,73.0,0
10302,2,3,0.0,2.0,1945.0,39.0,0
10302,2,4,1.0,4.0,3000.0,86.0,0
10302,2,5,0.0,2.0,1921.0,15.0,0
10302,2,6,0.0,2.0,3649.0,7.0,0
10302,2,7,1.0,7.0,1840.0,10.0,0
10302,2,8,0.0,2.0,3686.0,11.0,0
10302,2,9,0.0,2.0,1952.0,24.0,0
10302,2,10,0.0,2.0,2617.0,42.0,0
10302,2,11,0.0,2.0,10110.0,29.0,0
10302,2,12,0.0,2.0,979.0,40.0,0
10302,2,13,0.0,2.0,1396.0,44.0,0
10302,2,14,0.0,2.0,1304.0,51.0,0
10302,3,4,0.0,3.0,4227.0,69.0,0
10302,3,5,0.0,3.0,1992.0,25.0,0
10302,3,6,0.0,3.0,1547.0,33.0,0
10302,3,7,0.0,3.0,1396.0,63.0,0
10302,3,8,0.0,3.0,1927.0,59.0,0
10302,3,9,0.0,3.0,1328.0,77.0,0
10302,3,10,0.0,3.0,2005.0,30.0,0
10302,3,11,1.0,11.0,2399.0,32.0,0
10302,3,12,0.0,3.0,2129.0,35.0,0
10302,3,13,0.0,3.0,1840.0,72.0,0
10302,3,14,0.0,3.0,1748.0,23.0,0
10302,4,5,0.0,4.0,2267.0,26.0,0
10302,4,6,1.0,6.0,7613.0,12.0,0
10302,4,7,1.0,7.0,4002.0,19.0,0
10302,4,8,1.0,8.0,2801.0,4.0,0
10302,4,9,1.0,9.0,2795.0,53.0,0
10302,4,10,1.0,10.0,1501.0,66.0,0
10302,4,11,1.0,11.0,1664.0,65.0,0
10302,4,12,0.0,4.0,2015.0,37.0,0
10302,4,13,0.0,4.0,4961.0,55.0,0
10302,4,14,1.0,14.0,1984.0,6.0,0
10302,5,6,1.0,6.0,2087.0,64.0,0
10302,5,7,1.0,7.0,15005.0,58.0,0
10302,5,8,0.0,5.0,1419.0,45.0,0
10302,5,9,1.0,9.0,1801.0,91.0,0
10302,5,10,1.0,10.0,5418.0,71.0,0
10302,5,11,1.0,11.0,4456.0,17.0,0
10302,5,12,1.0,12.0,5132.0,18.0,0
10302,5,13,0.0,5.0,1949.0,27.0,0
10302,5,14,1.0,14.0,3181.0,75.0,0
10302,6,7,0.0,6.0,1177.0,54.0,0
10302,6,8,1.0,8.0,2649.0,70.0,0
10302,6,9,1.0,9.0,3918.0,76.0,0
10302,6,10,1.0,10.0,5206.0,5.0,0
10302,6,11,0.0,6.0,1718.0,78.0,0
10302,6,12,0.0,6.0,2404.0,13.0,0
10302,6,13,0.0,6.0,1631.0,48.0,0
10302,6,14,0.0,6.0,3671.0,60.0,0
10302,7,8,0.0,7.0,1993.0,52.0,0
10302,7,9,1.0,9.0,1257.0,49.0,0
10302,7,10,0.0,7.0,2049.0,34.0,0
10302,7,11,0.0,7.0,1655.0,31.0,0
10302,7,12,0.0,7.0,1838.0,14.0,0
10302,7,13,0.0,7.0,1775.0,20.0,0
10302,7,14,0.0,7.0,1830.0,82.0,0
10302,8,9,0.0,8.0,3329.0,56.0,0
10302,8,10,0.0,8.0,1079.0,67.0,0
10302,8,11,0.0,8.0,2522.0,50.0,0
10302,8,12,0.0,8.0,1205.0,85.0,0
10302,8,13,0.0,8.0,1750.0,61.0,0
10302,8,14,0.0,8.0,1490.0,88.0,0
10302,9,10,0.0,9.0,2244.0,62.0,0
10302,9,11,0.0,9.0,3067.0,21.0,0
10302,9,12,0.0,9.0,1473.0,89.0,0
10302,9,13,0.0,9.0,1764.0,79.0,0
10302,9,14,0.0,9.0,2998.0,28.0,0
10302,10,11,1.0,11.0,1963.0,81.0,0
10302,10,12,0.0,10.0,1490.0,36.0,0
10302,10,13,1.0,13.0,4576.0,2.0,0
10302,10,14,0.0,10.0,2330.0,16.0,0
10302,11,12,0.0,11.0,2785.0,38.0,0
10302,11,13,0.0,11.0,1650.0,57.0,0
10302,11,14,0.0,11.0,1381.0,43.0,0
10302,12,13,1.0,13.0,7495.0,68.0,0
10302,12,14,1.0,14.0,2123.0,87.0,0
10302,13,14,1.0,14.0,2352.0,3.0,0
10303,1,2,1.0,2.0,42334.0,44.0,0
10303,1,3,1.0,3.0,3786.0,54.0,0
10303,1,4,1.0,4.0,3379.0,39.0,0
10303,1,5,1.0,5.0,10723.0,30.0,0
10303,1,6,1.0,6.0,8146.0,66.0,0
10303,1,7,1.0,7.0,6396.0,2.0,0
10303,1,8,1.0,8.0,4152.0,41.0,0
10303,1,9,1.0,9.0,3592.0,78.0,0
10303,1,10,1.0,10.0,6008.0,60.0,0
10303,1,11,1.0,11.0,3862.0,77.0,0
10303,1,12,1.0,12.0,28463.0,7.0,0
10303,1,13,1.0,13.0,5572.0,85.0,0
10303,1,14,1.0,14.0,3080.0,86.0,0
10303,2,3,0.0,2.0,44770.0,61.0,0
10303,2,4,1.0,4.0,41102.0,53.0,0
10303,2,5,0.0,2.0,16615.0,29.0,0
10303,2,6,1.0,6.0,26478.0,21.0,0
10303,2,7,1.0,7.0,13660.0,34.0,0
10303,2,8,1.0,8.0,6046.0,48.0,0
10303,2,9,1.0,9.0,7575.0,81.0,0
10303,2,10,0.0,2.0,5140.0,11.0,0
10303,2,11,1.0,11.0,100685.0,14.0,0
10303,2,12,0.0,2.0,5582.0,65.0,0
10303,2,13,0.0,2.0,9837.0,90.0,0
10303,2,14,0.0,2.0,4354.0,91.0,0
10303,3,4,1.0,4.0,26594.0,28.0,0
10303,3,5,0.0,3.0,4875.0,27.0,0
10303,3,6,1.0,6.0,12866.0,43.0,0
10303,3,7,1.0,7.0,3554.0,63.0,0
10303,3,8,0.0,3.0,4646.0,22.0,0
10303,3,9,1.0,9.0,7126.0,38.0,0
10303,3,10,0.0,3.0,7468.0,74.0,0
10303,3,11,1.0,11.0,5992.0,32.0,0
10303,3,12,0.0,3.0,6329.0,19.0,0
10303,3,13,0.0,3.0,17464.0,17.0,0
10303,3,14,0.0,3.0,4557.0,23.0,0
10303,4,5,0.0,4.0,7601.0,87.0,0
10303,4,6,0.0,4.0,27381.0,10.0,0
10303,4,7,1.0,7.0,17520.0,4.0,0
10303,4,8,1.0,8.0,8817.0,31.0,0
10303,4,9,1.0,9.0,9887.0,75.0,0
10303,4,10,0.0,4.0,7143.0,18.0,0
10303,4,11,0.0,4.0,9351.0,59.0,0
10303,4,12,0.0,4.0,2336.0,51.0,0
10303,4,13,0.0,4.0,3746.0,24.0,0
10303,4,14,0.0,4.0,6425.0,46.0,0
10303,5,6,1.0,6.0,3255.0,62.0,0
10303,5,7,1.0,7.0,4502.0,57.0,0
10303,5,8,1.0,8.0,5794.0,89.0,0
10303,5,9,1.0,9.0,13450.0,76.0,0
10303,5,10,1.0,10.0,23855.0,8.0,0
10303,5,11,1.0,11.0,10263.0,3.0,0
10303,5,12,1.0,12.0,7068.0,37.0,0
10303,5,13,1.0,13.0,8742.0,58.0,0
10303,5,14,1.0,14.0,5243.0,25.0,0
10303,6,7,1.0,7.0,9910.0,52.0,0
10303,6,8,1.0,8.0,55478.0,45.0,0
10303,6,9,1.0,9.0,9804.0,64.0,0
10303,6,10,0.0,6.0,12914.0,16.0,0
10303,6,11,0.0,6.0,30247.0,1.0,0
10303,6,12,0.0,6.0,20368.0,56.0,0
10303,6,13,0.0,6.0,3554.0,67.0,0
10303,6,14,1.0,14.0,5612.0,69.0,0
10303,7,8,0.0,7.0,4011.0,15.0,0
10303,7,9,0.0,7.0,6193.0,55.0,0
10303,7,10,0.0,7.0,3302.0,80.0,0
10303,7,11,0.0,7.0,5968.0,68.0,0
10303,7,12,0.0,7.0,4144.0,84.0,0
10303,7,13,0.0,7.0,18888.0,71.0,0
10303,7,14,0.0,7.0,2762.0,33.0,0
10303,8,9,1.0,9.0,15797.0,47.0,0
10303,8,10,0.0,8.0,13232.0,79.0,0
10303,8,11,1.0,11.0,5032.0,49.0,0
10303,8,12,0.0,8.0,3930.0,40.0,0
10303,8,13,0.0,8.0,22339.0,20.0,0
10303,8,14,0.0,8.0,5746.0,82.0,0
10303,9,10,0.0,9.0,8083.0,26.0,0
10303,9,11,0.0,9.0,37885.0,42.0,0
10303,9,12,0.0,9.0,21395.0,88.0,0
10303,9,13,0.0,9.0,2993.0,73.0,0
10303,9,14,0.0,9.0,6842.0,6.0,0
10303,10,11,1.0,11.0,10692.0,5.0,0
10303,10,12,0.0,10.0,4782.0,50.0,0
10303,10,13,0.0,10.0,9358.0,36.0,0
10303,10,14,1.0,14.0,7292.0,83.0,0
10303,11,12,0.0,11.0,6733.0,12.0,0
10303,11,13,0.0,11.0,6093.0,35.0,0
10303,11,14,1.0,14.0,11564.0,70.0,0
10303,12,13,1.0,13.0,4793.0,9.0,0
10303,12,14,1.0,14.0,7767.0,13.0,0
10303,13,14,1.0,14.0,3998.0,72.0,0
10304,1,2,1.0,2.0,4740.0,31.0,0
10304,1,3,1.0,3.0,4934.0,87.0,0
10304,1,4,1.0,4.0,2686.0,66.0,0
10304,1,5,1.0,5.0,22051.0,32.0,0
10304,1,6,1.0,6.0,4476.0,36.0,0
10304,1,7,1.0,7.0,2650.0,52.0,0
10304,1,8,1.0,8.0,2061.0,80.0,0
10304,1,9,1.0,9.0,4143.0,39.0,0
10304,1,10,1.0,10.0,2053.0,71.0,0
10304,1,11,1.0,11.0,3333.0,6.0,0
10304,1,12,0.0,1.0,6943.0,75.0,0
10304,1,13,1.0,13.0,19319.0,55.0,0
10304,1,14,1.0,14.0,2724.0,63.0,0
10304,2,3,1.0,3.0,3834.0,24.0,0
10304,2,4,1.0,4.0,5730.0,3.0,0
10304,2,5,0.0,2.0,3179.0,61.0,0
10304,2,6,0.0,2.0,3243.0,10.0,0
10304,2,7,0.0,2.0,13786.0,59.0,0
10304,2,8,0.0,2.0,3663.0,27.0,0
10304,2,9,1.0,9.0,7499.0,73.0,0
10304,2,10,1.0,10.0,4907.0,9.0,0
10304,2,11,1.0,11.0,8875.0,47.0,0
10304,2,12,0.0,2.0,4798.0,29.0,0
10304,2,13,0.0,2.0,2866.0,46.0,0
10304,2,14,1.0,14.0,3961.0,15.0,0
10304,3,4,1.0,4.0,99657.0,83.0,0
10304,3,5,0.0,3.0,4025.0,81.0,0
10304,3,6,0.0,3.0,2338.0,19.0,0
10304,3,7,1.0,7.0,3409.0,67.0,0
10304,3,8,0.0,3.0,2565.0,22.0,0
10304,3,9,1.0,9.0,4613.0,60.0,0
10304,3,10,0.0,3.0,5675.0,35.0,0
10304,3,11,0.0,3.0,97433.0,4.0,0
10304,3,12,0.0,3.0,15879.0,78.0,0
10304,3,13,0.0,3.0,2246.0,50.0,0
10304,3,14,0.0,3.0,62286.0,56.0,0
10304,4,5,0.0,4.0,75039.0,23.0,0
10304,4,6,0.0,4.0,2422.0,41.0,0
10304,4,7,1.0,7.0,3933.0,40.0,0
10304,4,8,0.0,4.0,2409.0,42.0,0
10304,4,9,1.0,9.0,7321.0,91.0,0
10304,4,10,0.0,4.0,7777.0,5.0,0
10304,4,11,1.0,11.0,4777.0,51.0,0
10304,4,12,0.0,4.0,1968.0,84.0,0
10304,4,13,1.0,13.0,42535.0,65.0,0
10304,4,14,1.0,14.0,6049.0,44.0,0
10304,5,6,1.0,6.0,4760.0,16.0,0
10304,5,7,1.0,7.0,100706.0,49.0,0
10304,5,8,1.0,8.0,5028.0,74.0,0
10304,5,9,1.0,9.0,2581.0,8.0,0
10304,5,10,1.0,10.0,2779.0,48.0,0
10304,5,11,1.0,11.0,4506.0,53.0,0
10304,5,12,0.0,5.0,5979.0,33.0,0
10304,5,13,1.0,13.0,21036.0,58.0,0
10304,5,14,1.0,14.0,1988.0,11.0,0
10304,6,7,1.0,7.0,7879.0,70.0,0
10304,6,8,1.0,8.0,7124.0,54.0,0
10304,6,9,1.0,9.0,337268.0,14.0,0
10304,6,10,1.0,10.0,3736.0,86.0,0
10304,6,11,1.0,11.0,6326.0,90.0,0
10304,6,12,0.0,6.0,15973.0,12.0,0
10304,6,13,0.0,6.0,3578.0,45.0,0
10304,6,14,1.0,14.0,3550.0,38.0,0
10304,7,8,0.0,7.0,6444.0,64.0,0
10304,7,9,0.0,7.0,4242.0,21.0,0
10304,7,10,0.0,7.0,18518.0,43.0,0
10304,7,11,0.0,7.0,6075.0,77.0,0
10304,7,12,0.0,7.0,2952.0,34.0,0
10304,7,13,0.0,7.0,2812.0,7.0,0
10304,7,14,1.0,14.0,5330.0,57.0,0
10304,8,9,1.0,9.0,2102.0,30.0,0
10304,8,10,1.0,10.0,2875.0,82.0,0
10304,8,11,1.0,11.0,3921.0,79.0,0
10304,8,12,0.0,8.0,5973.0,13.0,0
10304,8,13,0.0,8.0,4925.0,68.0,0
10304,8,14,1.0,14.0,2896.0,72.0,0
10304,9,10,0.0,9.0,6273.0,37.0,0
10304,9,11,0.0,9.0,8883.0,17.0,0
10304,9,12,0.0,9.0,2133.0,25.0,0
10304,9,13,0.0,9.0,3875.0,26.0,0
10304,9,14,0.0,9.0,3385.0,1.0,0
10304,10,11,0.0,10.0,15494.0,69.0,0
10304,10,12,0.0,10.0,7739.0,20.0,0
10304,10,13,0.0,10.0,29366.0,28.0,0
10304,10,14,1.0,14.0,5783.0,76.0,0
10304,11,12,0.0,11.0,3208.0,62.0,0
10304,11,13,0.0,11.0,2379.0,89.0,0
10304,11,14,1.0,14.0,5868.0,85.0,0
10304,12,13,1.0,13.0,7121.0,88.0,0
10304,12,14,1.0,14.0,2400.0,18.0,0
10304,13,14,1.0,14.0,2990.0,2.0,0
10305,1,2,0.0,1.0,2716.0,67.0,0
10305,1,3,0.0,1.0,2022.0,74.0,0
10305,1,4,1.0,4.0,2086.0,2.0,0
10305,1,5,0.0,1.0,3292.0,66.0,0
10305,1,6,1.0,6.0,2386.0,91.0,0
10305,1,7,1.0,7.0,1893.0,13.0,0
10305,1,8,1.0,8.0,1465.0,45.0,0
10305,1,9,1.0,9.0,1966.0,70.0,0
10305,1,10,0.0,1.0,2520.0,22.0,0
10305,1,11,1.0,11.0,2249.0,38.0,0
10305,1,12,0.0,1.0,1587.0,24.0,0
10305,1,13,0.0,1.0,1515.0,58.0,0
10305,1,14,1.0,14.0,1434.0,17.0,0
10305,2,3,0.0,2.0,1490.0,57.0,0
10305,2,4,1.0,4.0,3595.0,31.0,0
10305,2,5,0.0,2.0,9034.0,49.0,0
10305,2,6,0.0,2.0,2909.0,6.0,0
10305,2,7,1.0,7.0,1822.0,48.0,0
10305,2,8,1.0,8.0,1821.0,52.0,0
10305,2,9,0.0,2.0,1814.0,65.0,0
10305,2,10,0.0,2.0,2063.0,3.0,0
10305,2,11,0.0,2.0,2466.0,39.0,0
10305,2,12,0.0,2.0,17009.0,19.0,0
10305,2,13,0.0,2.0,1942.0,33.0,0
10305,2,14,0.0,2.0,1611.0,82.0,0
10305,3,4,1.0,4.0,5122.0,72.0,0
10305,3,5,1.0,5.0,2248.0,61.0,0
10305,3,6,1.0,6.0,4876.0,50.0,0
10305,3,7,1.0,7.0,2224.0,7.0,0
10305,3,8,1.0,8.0,2176.0,4.0,0
10305,3,9,1.0,9.0,1620.0,80.0,0
10305,3,10,1.0,10.0,3998.0,26.0,0
10305,3,11,1.0,11.0,2692.0,42.0,0
10305,3,12,1.0,12.0,10409.0,55.0,0
10305,3,13,1.0,13.0,1509.0,78.0,0
10305,3,14,1.0,14.0,5070.0,10.0,0
10305,4,5,0.0,4.0,2176.0,16.0,0
10305,4,6,0.0,4.0,2280.0,9.0,0
10305,4,7,1.0,7.0,2788.0,8.0,0
10305,4,8,0.0,4.0,3989.0,47.0,0
10305,4,9,0.0,4.0,2135.0,73.0,0
10305,4,10,0.0,4.0,2450.0,56.0,0
10305,4,11,0.0,4.0,1742.0,90.0,0
10305,4,12,0.0,4.0,11132.0,11.0,0
10305,4,13,0.0,4.0,1675.0,34.0,0
10305,4,14,1.0,14.0,1651.0,68.0,0
10305,5,6,1.0,6.0,54009.0,54.0,0
10305,5,7,1.0,7.0,1805.0,41.0,0
10305,5,8,1.0,8.0,1392.0,63.0,0
10305,5,9,1.0,9.0,2289.0,20.0,0
10305,5,10,0.0,5.0,2805.0,59.0,0
10305,5,11,1.0,11.0,2618.0,21.0,0
10305,5,12,0.0,5.0,2208.0,79.0,0
10305,5,13,1.0,13.0,4723.0,15.0,0
10305,5,14,1.0,14.0,1821.0,87.0,0
10305,6,7,1.0,7.0,1901.0,84.0,0
10305,6,8,1.0,8.0,2958.0,35.0,0
10305,6,9,1.0,9.0,1732.0,40.0,0
10305,6,10,0.0,6.0,2078.0,60.0,0
10305,6,11,1.0,11.0,2280.0,51.0,0
10305,6,12,0.0,6.0,2039.0,64.0,0
10305,6,13,0.0,6.0,13675.0,37.0,0
10305,6,14,1.0,14.0,3633.0,76.0,0
10305,7,8,0.0,7.0,2393.0,32.0,0
10305,7,9,0.0,7.0,1540.0,62.0,0
10305,7,10,0.0,7.0,1538.0,27.0,0
10305,7,11,0.0,7.0,1862.0,30.0,0
10305,7,12,0.0,7.0,7662.0,81.0,0
10305,7,13,0.0,7.0,1370.0,25.0,0
10305,7,14,0.0,7.0,2540.0,53.0,0
10305,8,9,0.0,8.0,1661.0,83.0,0
10305,8,10,0.0,8.0,2046.0,75.0,0
10305,8,11,0.0,8.0,10849.0,71.0,0
10305,8,12,0.0,8.0,1886.0,12.0,0
10305,8,13,0.0,8.0,5384.0,69.0,0
10305,8,14,0.0,8.0,2546.0,29.0,0
10305,9,10,0.0,9.0,1740.0,89.0,0
10305,9,11,0.0,9.0,8116.0,23.0,0
10305,9,12,0.0,9.0,4357.0,14.0,0
10305,9,13,0.0,9.0,2565.0,88.0,0
10305,9,14,0.0,9.0,2111.0,86.0,0
10305,10,11,1.0,11.0,3264.0,43.0,0
10305,10,12,1.0,12.0,3421.0,77.0,0
10305,10,13,1.0,13.0,1990.0,85.0,0
10305,10,14,1.0,14.0,1346.0,46.0,0
10305,11,12,0.0,11.0,2466.0,36.0,0
10305,11,13,0.0,11.0,1048.0,44.0,0
10305,11,14,1.0,14.0,8821.0,1.0,0
10305,12,13,1.0,13.0,4514.0,5.0,0
10305,12,14,1.0,14.0,1481.0,18.0,0
10305,13,14,1.0,14.0,2402.0,28.0,0
10306,1,2,1.0,2.0,2056.0,82.0,0
10306,1,3,0.0,1.0,3523.0,45.0,0
10306,1,4,1.0,4.0,3074.0,57.0,0
10306,1,5,0.0,1.0,16379.0,35.0,0
10306,1,6,0.0,1.0,1771.0,77.0,0
10306,1,7,1.0,7.0,1476.0,76.0,0
10306,1,8,1.0,8.0,3535.0,33.0,0
10306,1,9,1.0,9.0,594345.0,75.0,0
10306,1,10,0.0,1.0,2991.0,89.0,0
10306,1,11,1.0,11.0,3126.0,84.0,0
10306,1,12,0.0,1.0,2713.0,78.0,0
10306,1,13,1.0,13.0,5340.0,22.0,0
10306,1,14,0.0,1.0,3620.0,6.0,0
10306,2,3,0.0,2.0,2851.0,28.0,0
10306,2,4,0.0,2.0,2503.0,51.0,0
10306,2,5,0.0,2.0,14948.0,27.0,0
10306,2,6,0.0,2.0,1717.0,67.0,0
10306,2,7,1.0,7.0,3561.0,30.0,0
10306,2,8,1.0,8.0,5420.0,15.0,0
10306,2,9,0.0,2.0,4531.0,9.0,0
10306,2,10,0.0,2.0,3794.0,24.0,0
10306,2,11,0.0,2.0,15591.0,16.0,0
10306,2,12,0.0,2.0,2455.0,69.0,0
10306,2,13,0.0,2.0,10014.0,7.0,0
10306,2,14,1.0,14.0,2079.0,73.0,0
10306,3,4,1.0,4.0,2680.0,21.0,0
10306,3,5,1.0,5.0,4963.0,32.0,0
10306,3,6,1.0,6.0,4684.0,26.0,0
10306,3,7,1.0,7.0,4173.0,20.0,0
10306,3,8,1.0,8.0,2496.0,55.0,0
10306,3,9,1.0,9.0,9761.0,1.0,0
10306,3,10,0.0,3.0,15028.0,18.0,0
10306,3,11,1.0,11.0,1701.0,86.0,0
10306,3,12,0.0,3.0,7537.0,3.0,0
10306,3,13,1.0,13.0,617105.0,66.0,0
10306,3,14,1.0,14.0,2896.0,31.0,0
10306,4,5,0.0,4.0,2995.0,72.0,0
10306,4,6,0.0,4.0,6319.0,13.0,0
10306,4,7,1.0,7.0,1939.0,38.0,0
10306,4,8,0.0,4.0,3167.0,29.0,0
10306,4,9,1.0,9.0,2144.0,63.0,0
10306,4,10,0.0,4.0,11169.0,49.0,0
10306,4,11,0.0,4.0,4667.0,71.0,0
10306,4,12,0.0,4.0,3940.0,11.0,0
10306,4,13,0.0,4.0,2134.0,65.0,0
10306,4,14,1.0,14.0,5460.0,14.0,0
10306,5,6,0.0,5.0,3034.0,88.0,0
10306,5,7,1.0,7.0,1990.0,46.0,0
10306,5,8,1.0,8.0,4003.0,85.0,0
10306,5,9,1.0,9.0,3150.0,19.0,0
10306,5,10,0.0,5.0,5695.0,43.0,0
10306,5,11,0.0,5.0,6344.0,90.0,0
10306,5,12,0.0,5.0,2850.0,91.0,0
10306,5,13,0.0,5.0,5810.0,53.0,0
10306,5,14,1.0,14.0,123509.0,56.0,0
10306,6,7,1.0,7.0,2041.0,39.0,0
10306,6,8,1.0,8.0,12186.0,62.0,0
10306,6,9,1.0,9.0,5434.0,81.0,0
10306,6,10,0.0,6.0,7547.0,44.0,0
10306,6,11,1.0,11.0,5558.0,40.0,0
10306,6,12,0.0,6.0,3780.0,70.0,0
10306,6,13,1.0,13.0,4093.0,23.0,0
10306,6,14,1.0,14.0,1420.0,68.0,0
10306,7,8,0.0,7.0,5026.0,4.0,0
10306,7,9,0.0,7.0,20374.0,41.0,0
10306,7,10,0.0,7.0,3577.0,37.0,0
10306,7,11,0.0,7.0,1750.0,74.0,0
10306,7,12,0.0,7.0,4002.0,48.0,0
10306,7,13,0.0,7.0,6500.0,58.0,0
10306,7,14,0.0,7.0,2017.0,60.0,0
10306,8,9,0.0,8.0,2169.0,83.0,0
10306,8,10,0.0,8.0,1962.0,25.0,0
10306,8,11,0.0,8.0,3323.0,50.0,0
10306,8,12,0.0,8.0,1987.0,5.0,0
10306,8,13,0.0,8.0,1992.0,61.0,0
10306,8,14,1.0,14.0,1969.0,80.0,0
10306,9,10,0.0,9.0,4736.0,12.0,0
10306,9,11,0.0,9.0,2731.0,54.0,0
10306,9,12,0.0,9.0,5710.0,10.0,0
10306,9,13,0.0,9.0,2572.0,34.0,0
10306,9,14,1.0,14.0,4252.0,8.0,0
10306,10,11,1.0,11.0,8544.0,2.0,0
10306,10,12,0.0,10.0,2790.0,52.0,0
10306,10,13,1.0,13.0,2662.0,47.0,0
10306,10,14,1.0,14.0,9565.0,17.0,0
10306,11,12,0.0,11.0,7530.0,59.0,0
10306,11,13,0.0,11.0,2961.0,79.0,0
10306,11,14,1.0,14.0,3229.0,42.0,0
10306,12,13,1.0,13.0,2306.0,87.0,0
10306,12,14,1.0,14.0,3693.0,36.0,0
10306,13,14,1.0,14.0,2972.0,64.0,0
10307,1,2,1.0,2.0,2324.0,88.0,0
10307,1,3,1.0,3.0,2296.0,36.0,0
10307,1,4,1.0,4.0,4711.0,57.0,0
10307,1,5,0.0,1.0,8756.0,67.0,0
10307,1,6,0.0,1.0,2712.0,40.0,0
10307,1,7,1.0,7.0,15303.0,39.0,0
10307,1,8,1.0,8.0,2468.0,2.0,0
10307,1,9,1.0,9.0,4433.0,30.0,0
10307,1,10,1.0,10.0,3106.0,75.0,0
10307,1,11,1.0,11.0,2133.0,66.0,0
10307,1,12,1.0,12.0,3784.0,56.0,0
10307,1,13,0.0,1.0,2557.0,89.0,0
10307,1,14,1.0,14.0,1741.0,43.0,0
10307,2,3,1.0,3.0,1912.0,86.0,0
10307,2,4,1.0,4.0,3124.0,81.0,0
10307,2,5,0.0,2.0,3372.0,24.0,0
10307,2,6,0.0,2.0,3585.0,44.0,0
10307,2,7,1.0,7.0,4638.0,73.0,0
10307,2,8,1.0,8.0,1514.0,74.0,0
10307,2,9,1.0,9.0,3016.0,53.0,0
10307,2,10,0.0,2.0,2009.0,71.0,0
10307,2,11,1.0,11.0,2953.0,38.0,0
10307,2,12,0.0,2.0,1900.0,61.0,0
10307,2,13,0.0,2.0,1799.0,84.0,0
10307,2,14,1.0,14.0,2094.0,62.0,0
10307,3,4,1.0,4.0,2113.0,87.0,0
10307,3,5,0.0,3.0,1914.0,15.0,0
10307,3,6,0.0,3.0,1514.0,91.0,0
10307,3,7,0.0,3.0,2057.0,64.0,0
10307,3,8,1.0,8.0,1944.0,45.0,0
10307,3,9,0.0,3.0,13648.0,70.0,0
10307,3,10,0.0,3.0,11724.0,42.0,0
10307,3,11,1.0,11.0,2400.0,25.0,0
10307,3,12,0.0,3.0,2211.0,41.0,0
10307,3,13,0.0,3.0,1490.0,80.0,0
10307,3,14,1.0,14.0,15863.0,82.0,0
10307,4,5,0.0,4.0,2761.0,22.0,0
10307,4,6,0.0,4.0,1707.0,83.0,0
10307,4,7,1.0,7.0,3058.0,51.0,0
10307,4,8,1.0,8.0,2813.0,29.0,0
10307,4,9,1.0,9.0,6259.0,20.0,0
10307,4,10,0.0,4.0,2863.0,76.0,0
10307,4,11,1.0,11.0,2107.0,50.0,0
10307,4,12,0.0,4.0,2316.0,49.0,0
10307,4,13,0.0,4.0,3816.0,68.0,0
10307,4,14,1.0,14.0,4661.0,32.0,0
10307,5,6,0.0,5.0,1962.0,77.0,0
10307,5,7,1.0,7.0,4290.0,78.0,0
10307,5,8,1.0,8.0,1784.0,9.0,0
10307,5,9,1.0,9.0,3348.0,79.0,0
10307,5,10,1.0,10.0,1962.0,26.0,0
10307,5,11,1.0,11.0,2522.0,85.0,0
10307,5,12,1.0,12.0,3255.0,69.0,0
10307,5,13,0.0,5.0,11135.0,8.0,0
10307,5,14,1.0,14.0,2596.0,58.0,0
10307,6,7,1.0,7.0,2289.0,21.0,0
10307,6,8,1.0,8.0,24182.0,47.0,0
